Total Return,Price Close,Price To Book Value Per Share (Daily Time Series Ratio),Company Market Cap,Stock,Date
-5.62898604307238,102.1,1.17186841194352,12000868611.9,ALB.N,2024-11-14
1.40058765915769,103.53,1.18828145630277,12168951296.67,ALB.N,2024-11-15
0.482951801410219,104.03,1.19402028300181,12227721466.17,ALB.N,2024-11-18
2.32625204268,106.45,1.22179620422515,12512169086.55,ALB.N,2024-11-19
2.91216533583842,109.55,1.25737692975918,12876544137.4499,ALB.N,2024-11-20
-0.520310360565945,108.98,1.25083466732228,12809546144.22,ALB.N,2024-11-21
-0.550559735731335,108.38,1.24394807528343,12739021940.82,ALB.N,2024-11-22
1.47628713784832,109.98,1.26231232072036,12927086483.22,ALB.N,2024-11-25
-2.90052736861247,106.79,1.22569860638049,12552132801.81,ALB.N,2024-11-26
1.11433654836595,107.98,1.2393570139242,12692005805.22,ALB.N,2024-11-27
-0.259307279125765,107.7,1.23614327097274,12659094510.3,ALB.N,2024-11-29
3.34261838440111,111.3,1.27746282320581,13082239730.6999,ALB.N,2024-12-02
-2.00359389038635,109.07,1.25186765612811,12820124774.73,ALB.N,2024-12-03
-5.92280187035848,102.61,1.17772201517654,12060814184.7899,ALB.N,2024-12-04
-1.47159146282039,101.1,1.16039075854544,11883328272.9,ALB.N,2024-12-05
3.81800197823937,104.96,1.20469450066202,12337033981.4399,ALB.N,2024-12-06
4.47789634146342,109.66,1.25863947163297,12889473574.74,ALB.N,2024-12-09
-5.17964617909903,103.98,1.1934464003319,12221844449.22,ALB.N,2024-12-10
-0.134641277168687,103.84,1.19183952885617,12205388801.76,ALB.N,2024-12-11
-0.520030816640992,103.3,1.18564159602121,12141917018.6999,ALB.N,2024-12-12
-3.4027105517909,99.38,1.14064919470075,11681158889.82,ALB.N,2024-12-13
0.160998188770387,99.54,1.14248561924445,11699965344.06,ALB.N,2024-12-16
-1.99919630299378,97.55,1.11964508898228,11466060069.4499,ALB.N,2024-12-17
-7.18605843157354,90.54,1.03918673866177,10642102293.06,ALB.N,2024-12-18
-1.78926441351889,88.92,1.02059294015688,10451686943.88,ALB.N,2024-12-19
-0.303643724696352,88.65,1.0174939737394,10419951052.35,ALB.N,2024-12-20
0.620417371686404,89.2,1.02380668310834,10484598238.8,ALB.N,2024-12-23
0.885650224215238,89.99,1.03287402929282,10577455106.6099,ALB.N,2024-12-24
-0.933437048560939,89.15,1.02323280043844,10478721221.85,ALB.N,2024-12-26
-0.964666292765002,88.29,1.0133620185161,10377636530.31,ALB.N,2024-12-27
-2.43515686940764,86.14,0.988685063710232,10124924801.46,ALB.N,2024-12-30
-0.069654051544001,86.08,0.987996404506348,10117872381.1199,ALB.N,2024-12-31
-11.7730630801288,279.45,2.01824988824883,33648949801.35,HUM.N,2024-10-01
-11.794596528896,246.49,1.78020545698499,29680191936.07,HUM.N,2024-10-02
-1.91082802547771,241.78,1.74618879220183,29113054510.54,HUM.N,2024-10-03
-0.723798494499132,240.03,1.73354990401276,28902334660.29,HUM.N,2024-10-04
-1.55813856601259,236.29,1.70653879439727,28451996237.4699,HUM.N,2024-10-07
2.92437259300013,243.2,1.75644434718954,29284038617.6,HUM.N,2024-10-08
0.925164473684211,245.45,1.77269434628977,29554964139.35,HUM.N,2024-10-09
2.44041556325118,251.44,1.8159554550055,30276228083.92,HUM.N,2024-10-10
2.63681196309259,258.07,1.86383878568751,31074555288.01,HUM.N,2024-10-11
3.69279652807379,267.6,1.93266655965427,32222075386.8,HUM.N,2024-10-14
-3.73692077727952,257.6,1.86044434143102,31017961956.8,HUM.N,2024-10-15
-0.788043478260881,255.57,1.8457832311317,30773526930.51,HUM.N,2024-10-16
4.21410963728136,266.34,1.92356656015815,32070357094.6199,HUM.N,2024-10-17
0.30036795073966,267.14,1.929344337616,32166686169.0199,HUM.N,2024-10-18
-2.45938459234858,260.57,1.88189434024333,31375583645.51,HUM.N,2024-10-21
0.667766818897037,262.31,1.89446100621417,31585099382.33,HUM.N,2024-10-22
-1.39529564256034,258.65,1.86802767434446,31144393866.9499,HUM.N,2024-10-23
-0.027063599458725,258.58,1.8675221188169,31135965072.94,HUM.N,2024-10-24
0.83146415035967,260.73,1.8830498957349,31394849460.39,HUM.N,2024-10-25
0.138073869520177,261.09,1.88564989559094,31438197543.8699,HUM.N,2024-10-28
-1.27159217128193,257.77,1.86167211914082,31038431885.1099,HUM.N,2024-10-29
3.31691042402142,266.32,1.9234221157217,32067948867.76,HUM.N,2024-10-30
-3.18789426254131,257.83,1.76747257570174,31045656565.69,HUM.N,2024-10-31
1.11701508746073,260.71,1.78721551103906,31392441233.53,HUM.N,2024-11-01
-1.97921061716082,255.55,1.75184275189303,30771118703.65,HUM.N,2024-11-04
1.97612991586774,260.6,1.78646144059215,31379195985.8,HUM.N,2024-11-05
10.7099002302379,288.51,1.97778967853124,34739876568.93,HUM.N,2024-11-06
-0.259956327337007,287.76,1.97264828912048,34649568061.68,HUM.N,2024-11-07
0.125104253544625,288.12,1.97511615603764,34692916145.16,HUM.N,2024-11-08
-1.97140080522005,282.44,1.93617870023348,34008979716.92,HUM.N,2024-11-11
-0.842656847472028,280.06,1.91986335783667,33722400720.58,HUM.N,2024-11-12
3.34214096979219,289.42,1.98402789768296,34849450891.06,HUM.N,2024-11-13
-2.1698569552899,283.14,1.94097733035019,34093267657.0199,HUM.N,2024-11-14
-2.63827082008899,275.67,1.88976909181902,33193794924.81,HUM.N,2024-11-15
-1.56709108716944,271.35,1.86015468881304,32673617923.05,HUM.N,2024-11-18
2.36963331490693,277.78,1.90423353402796,33447862858.5399,HUM.N,2024-11-19
5.82835337317303,293.97,2.01521899344157,35397322501.71,HUM.N,2024-11-20
0.591897132360429,295.71,2.02714701687453,35606838238.53,HUM.N,2024-11-21
0.811605965303856,298.11,2.04359946298897,35895825461.73,HUM.N,2024-11-22
2.03616114856932,304.18,2.08521044128672,36626722313.74,HUM.N,2024-11-25
-2.82398579788284,295.59,2.02632439456881,35592388877.3699,HUM.N,2024-11-26
0.368754017388962,296.68,2.03379654717912,35723637241.24,HUM.N,2024-11-27
-0.10111905082918,296.38,2.03173999141481,35687513838.34,HUM.N,2024-11-29
-1.09656522032526,293.13,2.00946063730152,35296176973.59,HUM.N,2024-12-02
-0.682291133626718,291.13,1.99575026553949,35055354287.59,HUM.N,2024-12-03
-1.04764194689658,288.08,1.9748419486024,34688099691.4399,HUM.N,2024-12-04
-1.74257150791446,283.06,1.94042891547971,34083634749.58,HUM.N,2024-12-05
-0.469865046279935,281.73,1.93131151825796,33923487663.39,HUM.N,2024-12-06
1.60082348347708,286.24,1.96222840658133,34466542820.32,HUM.N,2024-12-09
-0.14673001676915,285.82,1.95934922851131,34415970056.26,HUM.N,2024-12-10
-2.66601357497726,278.2,1.90711271209798,33498435622.6,HUM.N,2024-12-11
-1.94823867721065,272.78,1.86995760462289,32845806143.5399,HUM.N,2024-12-12
0.491238360583632,274.12,1.87914355370345,33007157343.16,HUM.N,2024-12-13
-4.98321902816286,260.46,1.7855017145688,31362338397.78,HUM.N,2024-12-16
-10.2011825232281,233.89,1.60335942571027,28163009014.2699,HUM.N,2024-12-17
2.54820642182223,239.85,1.64421633356111,28880660618.55,HUM.N,2024-12-18
-1.69689389201584,235.78,1.61631572702539,28390586452.54,HUM.N,2024-12-19
4.80108575790991,247.1,1.69391643119846,29753642855.3,HUM.N,2024-12-20
3.49656009712668,255.74,1.75314523721042,30793996858.82,HUM.N,2024-12-23
-0.086024869007585,255.52,1.7516370963166,30767506363.36,HUM.N,2024-12-24
0.24264245460237,256.14,1.75588731156283,30842161396.0199,HUM.N,2024-12-26
-0.195205746857187,255.64,1.75245971862232,30781955724.5199,HUM.N,2024-12-27
-0.539821624158972,254.26,1.74299956210652,30615788071.18,HUM.N,2024-12-30
0.13175489656258,253.71,1.73922920987196,30607984141.65,HUM.N,2024-12-31
0.089206066012487,44.88,0.719304124838325,50441624700.72,GM.N,2024-10-01
-0.133689839572198,44.82,0.718342488307793,50374189373.58,GM.N,2024-10-02
0.356983489513602,44.98,0.720906852389213,50554016912.6199,GM.N,2024-10-03
1.55624722098711,45.68,0.732125945245426,51340762395.92,GM.N,2024-10-04
0.656742556917682,45.98,0.736934127898088,51677939031.6199,GM.N,2024-10-07
0.065245759025666,46.01,0.737414946163354,51711656695.1899,GM.N,2024-10-08
4.17300586828951,47.93,0.768187315140395,53869587163.67,GM.N,2024-10-09
-0.500730231587736,47.69,0.764340769018265,53599845855.11,GM.N,2024-10-10
0.377437617949255,47.87,0.767225678609862,52637652860.7999,GM.N,2024-10-11
1.58763317317737,48.63,0.779406407996608,53473345699.2,GM.N,2024-10-14
-1.60394818013572,47.85,0.766905133099685,52615660944.0,GM.N,2024-10-15
2.42424242424242,49.01,0.78549677268998,53891192118.4,GM.N,2024-10-16
0.75494796980209,49.38,0.791426864628264,54298042579.2,GM.N,2024-10-17
-0.405022276225198,49.18,0.788221409526489,54078123411.2,GM.N,2024-10-18
-0.508336722244815,48.93,0.78421459064927,53803224451.2,GM.N,2024-10-21
9.80993255671367,53.73,0.861145513091872,59081284483.2,GM.N,2024-10-22
-1.5075376884422,52.92,0.820638612814086,58190611852.8,GM.N,2024-10-23
-0.377928949357526,52.72,0.817537181926655,57970692684.7999,GM.N,2024-10-24
-1.2329286798179,52.07,0.807457531542507,57255955388.8,GM.N,2024-10-25
1.26752448626848,52.73,0.817692253471027,57981688643.2,GM.N,2024-10-28
-2.25677982173335,51.54,0.799238739690816,56673169593.6,GM.N,2024-10-29
0.834303453628249,51.97,0.805906816098791,57145995804.7999,GM.N,2024-10-30
-2.32826630748509,50.76,0.787143159229838,55815484838.4,GM.N,2024-10-31
0.39401103230891,50.96,0.790244590117268,56035404006.4,GM.N,2024-11-01
1.64835164835164,51.8,0.803270599844476,56959064512.0,GM.N,2024-11-04
3.66795366795368,53.7,0.832734193275064,59048296608.0,GM.N,2024-11-05
2.51396648044692,55.05,0.85366885176522,60532750992.0,GM.N,2024-11-06
0.617620345140787,55.39,0.858941284273851,60906613577.6,GM.N,2024-11-07
0.343022206174396,55.58,0.86188764361691,61115536787.2,GM.N,2024-11-08
3.74235336451961,57.66,0.894142524846186,63402696134.3999,GM.N,2024-11-11
-0.433576135969476,57.41,0.890265736236898,63127797174.3999,GM.N,2024-11-12
0.522557045810842,57.71,0.894917882568044,63457675926.4,GM.N,2024-11-13
-0.155952174666442,57.62,0.8935222386687,63358712300.7999,GM.N,2024-11-14
-1.00659493231517,57.04,0.884528089095152,62720946713.6,GM.N,2024-11-15
-1.38499298737728,56.25,0.872277437089802,61852266000.0,GM.N,2024-11-18
-2.02666666666667,55.11,0.854599281031449,60598726742.4,GM.N,2024-11-19
-0.435492651061517,54.87,0.850877563966532,60334823740.7999,GM.N,2024-11-20
1.47621651175506,55.68,0.863438359060626,61225496371.2,GM.N,2024-11-21
5.11853448275862,58.53,0.907633749206508,64359344515.2,GM.N,2024-11-22
2.85323765590296,60.2,0.933530697116553,66195669568.0,GM.N,2024-11-25
-8.98671096345515,54.79,0.84963699161156,60246856073.6,GM.N,2024-11-26
1.29585690819493,55.5,0.860647071261938,61027569120.0,GM.N,2024-11-27
0.162162162162168,55.59,0.862042715161281,61126532745.6,GM.N,2024-11-29
-0.989386580320209,55.04,0.853513780220848,60521755033.6,GM.N,2024-12-02
-2.50726744186047,53.66,0.832113907097578,59004312774.3999,GM.N,2024-12-03
-0.559075661572861,53.36,0.827461760766433,58674434022.4,GM.N,2024-12-04
0.056221889055474,53.39,0.827926975399547,58707421897.6,GM.N,2024-12-05
0.262221389773358,53.41,0.82823711848829,58729413814.3999,GM.N,2024-12-06
-1.31061598951506,52.71,0.817382110382284,57959696726.4,GM.N,2024-12-09
0.05691519635743,52.74,0.817847325015399,57992684601.6,GM.N,2024-12-10
-1.32726583238529,52.04,0.806992316909392,57222967513.6,GM.N,2024-12-11
0.499615680245961,52.3,0.811024177063052,57508862432.0,GM.N,2024-12-12
0.439770554493316,52.53,0.814590822583596,57761769475.2,GM.N,2024-12-13
-0.552065486388729,52.24,0.810093747796823,57442886681.6,GM.N,2024-12-16
-2.08652373660031,51.15,0.793190949460327,56244327216.0,GM.N,2024-12-17
-2.26783968719452,49.99,0.77520265031323,54968796041.6,GM.N,2024-12-18
0.700140028005604,50.34,0.780630154366234,55353654585.6,GM.N,2024-12-19
2.92014302741359,51.81,0.803425671388847,56970060470.4,GM.N,2024-12-20
1.44759698899826,52.56,0.815056037216711,57794757350.4,GM.N,2024-12-23
1.80745814307457,53.51,0.829787833932005,58839373398.4,GM.N,2024-12-24
1.25210241076435,54.18,0.840177627404897,59576102611.2,GM.N,2024-12-26
0.184569952011815,54.28,0.841728342848612,59686062195.2,GM.N,2024-12-27
-1.14222549742079,53.66,0.832113907097578,59004312774.3999,GM.N,2024-12-30
-0.726798360044714,53.27,0.826066116867089,58575470396.8,GM.N,2024-12-31
-1.06441048034935,36.25,1.05887465426673,21533279266.25,EQT.N,2024-10-01
1.4344827586207,36.77,1.07406402861759,21842170444.69,EQT.N,2024-10-02
2.44764753875442,37.67,1.10035333037869,22376789791.99,EQT.N,2024-10-03
-1.93788160339794,36.94,1.07902978561691,21943154099.18,EQT.N,2024-10-04
0.974553329723875,37.3,1.08954550632135,22157001838.1,EQT.N,2024-10-07
-0.616621983914201,37.07,1.08282712920462,22020376893.79,EQT.N,2024-10-08
-1.40275155111951,36.55,1.06763775485376,21711485715.35,EQT.N,2024-10-09
0.191518467852258,36.62,1.06968247832407,21753067220.14,EQT.N,2024-10-10
2.15729109776078,37.41,1.09275864320326,22222344202.7699,EQT.N,2024-10-11
-2.16519647153166,36.6,1.06909827161827,21741186790.2,EQT.N,2024-10-14
-0.874316939890711,36.28,1.05975096432543,21551099911.16,EQT.N,2024-10-15
1.10253583241455,36.68,1.07143509844148,21788708509.96,EQT.N,2024-10-16
1.03598691384952,37.06,1.08253502585172,22014436678.82,EQT.N,2024-10-17
-1.53804641122504,36.49,1.06588513473636,21675844425.53,EQT.N,2024-10-18
-0.356261989586195,36.36,1.06208779114864,21598621630.92,EQT.N,2024-10-21
-1.07260726072607,35.97,1.0506957603855,21366953247.09,EQT.N,2024-10-22
0.61162079510703,36.19,1.05712203414932,21497637976.43,EQT.N,2024-10-23
2.12765957446809,36.96,1.07961399232271,21955034529.12,EQT.N,2024-10-24
1.4069264069264,37.48,1.09480336667357,22363716320.0,EQT.N,2024-10-25
-0.453575240128054,37.31,1.08983760967425,22262280040.0,EQT.N,2024-10-28
0.0,37.31,1.08983760967425,22262280040.0,EQT.N,2024-10-29
3.37711069418386,38.57,1.1266426321398,23014101880.0,EQT.N,2024-10-30
-5.26315789473685,36.54,1.07144779635757,21802833360.0,EQT.N,2024-10-31
-2.51778872468528,35.62,1.04447100454999,21253884080.0,EQT.N,2024-11-01
3.31274564851207,36.8,1.07907167230319,21957971200.0,EQT.N,2024-11-04
2.0108695652174,37.54,1.10077039614842,22399517360.0,EQT.N,2024-11-05
7.53196590303677,40.21,1.17906173758998,23992663640.0,EQT.N,2024-11-06
1.19373290226311,40.69,1.19313658548959,24279071960.0,EQT.N,2024-11-07
1.30253133448022,41.22,1.20867756337874,24595314480.0,EQT.N,2024-11-08
6.69577874818049,43.98,1.28960793880147,26242162320.0,EQT.N,2024-11-11
-0.454752160072751,43.78,1.28374341884331,26122825520.0,EQT.N,2024-11-12
-1.07354956601188,43.31,1.26996179694161,25842384040.0,EQT.N,2024-11-13
-1.03902101131379,42.86,1.25676662703572,25573876240.0,EQT.N,2024-11-14
-0.349976668222115,42.71,1.2523682370671,25484373640.0,EQT.N,2024-11-15
3.67595410910794,44.28,1.29840471873873,26421167520.0,EQT.N,2024-11-18
-0.451671183378507,44.08,1.29254019878056,26301830720.0,EQT.N,2024-11-19
5.58076225045372,46.54,1.36467379426604,27769673360.0,EQT.N,2024-11-20
0.752041254834554,46.89,1.37493670419284,27978512760.0,EQT.N,2024-11-21
-2.06867135849861,45.92,1.34649378239572,27399729280.0,EQT.N,2024-11-22
0.152439024390244,45.99,1.34854636438108,27441497160.0,EQT.N,2024-11-25
-0.934985866492715,45.56,1.33593764647101,27184923040.0,EQT.N,2024-11-26
-0.614574187884111,45.28,1.32772731852958,27017851520.0,EQT.N,2024-11-27
0.353356890459356,45.44,1.33241893449611,27113320960.0,EQT.N,2024-11-29
-2.00264084507042,44.53,1.30573536868644,26570338520.0,EQT.N,2024-12-02
0.62878958005839,44.81,1.31394569662788,26737410040.0,EQT.N,2024-12-03
-0.267797366659238,44.69,1.31042698465298,26665807960.0,EQT.N,2024-12-04
-0.537032893264701,44.45,1.30338956070317,26522603800.0,EQT.N,2024-12-05
-2.51968503937009,43.33,1.27054824893742,25854317720.0,EQT.N,2024-12-06
-0.138472190168463,43.27,1.26878889294997,25818516680.0,EQT.N,2024-12-09
-0.508435405592803,43.05,1.26233792099599,25687246200.0,EQT.N,2024-12-10
5.87688734030198,45.58,1.33652409846683,27196856720.0,EQT.N,2024-12-11
0.61430451952611,45.86,1.34473442640827,27363928240.0,EQT.N,2024-12-12
-0.588748364587868,45.59,1.33681732446474,27202823560.0,EQT.N,2024-12-13
-1.68896687870148,44.82,1.31423892262579,26743376880.0,EQT.N,2024-12-16
-1.38331102186523,44.2,1.29605891075546,26373432800.0,EQT.N,2024-12-17
-3.75565610859729,42.54,1.24738339510265,25382937360.0,EQT.N,2024-12-18
0.258580159849552,42.65,1.25060888107965,25448572600.0,EQT.N,2024-12-19
0.797186400937874,42.99,1.26057856500854,25651445160.0,EQT.N,2024-12-20
2.02372644801116,43.86,1.28608922682657,26170560240.0,EQT.N,2024-12-23
1.64158686730506,44.58,1.30720149867598,26600172720.0,EQT.N,2024-12-24
-0.89726334679228,44.18,1.29547245875964,26361499120.0,EQT.N,2024-12-26
0.316885468537801,44.32,1.29957762273036,26445034880.0,EQT.N,2024-12-27
5.12184115523466,46.59,1.36613992425559,27799507560.0,EQT.N,2024-12-30
-1.03026400515133,46.11,1.35206507635598,27513099240.0,EQT.N,2024-12-31
-1.19814626427037,86.65,1.04710310219243,25491650236.65,STT.N,2024-10-01
-0.761684939411438,85.99,1.03912747556292,25297484175.9899,STT.N,2024-10-02
-0.034887777648565,85.96,1.03876494707976,25288658445.96,STT.N,2024-10-03
1.5704979060028,87.31,1.05507872882194,25685816297.31,STT.N,2024-10-04
0.183255068147975,87.47,1.05701221406546,25732886857.47,STT.N,2024-10-07
1.25757402538012,88.57,1.07030492511464,26056496958.57,STT.N,2024-10-08
0.327424635881231,88.86,1.07380936711852,26141812348.86,STT.N,2024-10-09
0.540175557056048,89.34,1.07960982284907,26283024029.34,STT.N,2024-10-10
0.548466532348326,89.83,1.08553112140734,26427177619.8299,STT.N,2024-10-11
1.22453523321831,90.93,1.09882383245652,26750787720.93,STT.N,2024-10-14
0.978774881777176,91.82,1.10957884412359,27012617711.82,STT.N,2024-10-15
1.15443258549336,92.88,1.12238818386189,27324460172.8799,STT.N,2024-10-16
-0.355297157622737,92.55,1.11840037054714,27227377142.55,STT.N,2024-10-17
-1.21015667206914,91.43,1.10486597384252,26897883221.43,STT.N,2024-10-18
-1.35622880892487,90.19,1.08988146320525,26533086380.19,STT.N,2024-10-21
-0.365894223306351,89.86,1.0858936498905,26436003349.86,STT.N,2024-10-22
1.74716225239262,91.43,1.10486597384252,26897883221.43,STT.N,2024-10-23
0.481242480586238,91.87,1.11018305826219,27027327261.87,STT.N,2024-10-24
-1.621856971808,90.38,1.09217747693193,26588982670.3799,STT.N,2024-10-25
2.87674264217748,92.98,1.12359661213909,27353879272.98,STT.N,2024-10-28
-0.172080017208013,92.82,1.12166312689557,27210231173.5799,STT.N,2024-10-29
0.118508942038369,92.93,1.12299239800049,27242477730.67,STT.N,2024-10-30
-0.139890239965576,92.8,1.12142144124013,27204368163.2,STT.N,2024-10-31
0.0,92.8,1.05702821743838,27204368163.2,STT.N,2024-11-01
-0.581896551724129,92.26,1.05087740669036,27046066882.94,STT.N,2024-11-04
0.704530674181651,92.91,1.05828116036853,27236614720.2899,STT.N,2024-11-05
